datetime,open,high,low,close,volume,adj_price
1997/4/7,130.75,133.5,130.5,132.5,10670400,26.057136
1997/4/8,132.25,136.875,132.25,136.625,10832000,26.868348
1997/4/9,138,138,133,133.125,13783600,26.180047
1997/4/10,133.75,134.875,132.875,133,9932400,26.155465
1997/4/11,132.25,134.75,131.375,133.375,16554400,26.229211
1997/4/14,134.5,136.875,133.25,136.5,10537600,26.843766
1997/4/15,138.625,139,134.375,137.875,15727600,27.11417
1997/4/16,137.375,138.375,135.75,137.5,7381200,27.040424
1997/4/17,137.375,139.75,136.75,137.75,10620400,27.089588
1997/4/18,138,140.125,137.75,139.75,9372800,27.482903
1997/4/21,139.625,141.25,136.625,137.375,9426800,27.015842
1997/4/22,137.25,140.125,134.75,140,12088800,27.532068
1997/4/23,140,143.75,139,142.375,15668400,27.99913
1997/4/24,150.5,157,150.5,153.625,42636400,30.211528
1997/4/25,152.25,152.875,150.625,150.75,12020000,29.646137
1997/4/28,149.625,151.75,149.125,150.375,9984000,29.572391
1997/4/29,152.375,159,152,158.375,18500000,31.145652
1997/4/30,157.875,161.125,157.25,160.5,18313600,31.563549
1997/5/1,160.5,161.625,159.375,161.375,11973200,31.735625
1997/5/2,161,162.875,159.875,162.125,12131600,31.883118
1997/5/5,162.875,166.25,162.625,166.125,12416400,32.669748
1997/5/6,165.875,167.375,164.625,165.5,13189200,32.546837
1997/5/7,164.375,166.875,162.125,162.125,11362000,31.883118
1997/5/8,164,169.25,163.5,167.375,19169200,32.91557
1997/5/9,168.75,169.25,166.625,167.5,11747600,32.940153
1997/5/12,168.25,173.5,168.125,173.5,14980400,34.120098
1997/5/13,174.75,177.125,173.375,173.625,22649200,34.144681
1997/5/14,174.25,175,171.875,173.875,13792400,34.193845
1997/5/15,174.125,175.625,173.125,173.875,10944400,34.193845
1997/5/16,173,173.75,169.625,170,14097200,33.431797
1997/5/19,169.875,170.375,166.875,168.75,9694800,33.185975
1997/5/20,168.5,175.5,168.375,173.75,12530400,34.169263
1997/5/21,174.75,177.375,174.375,175.125,12681200,34.439667
1997/5/22,175.125,176,172.5,172.5,7229600,33.923441
1997/5/23,173.375,174.875,173.125,173.375,6916000,34.095516
1997/5/27,174,179.25,174,179.25,12950800,35.25088
1997/5/28,90.5,91.875,88.5,90.125,17898800,35.447537
1997/5/29,90,90,87.5,87.75,11548400,34.513414
1997/5/30,85,88.25,84.5,86.5,13492800,34.02177
1997/6/2,87.75,87.875,86.625,87.125,6608600,34.267592
1997/6/3,86.375,86.625,84.125,84.375,9827800,33.185975
1997/6/4,85,85.625,81.75,83.375,9134400,32.792659
1997/6/5,84,84.875,82.125,82.875,7334000,32.596002
1997/6/6,83.5,86,82.625,85.625,9164800,33.677619
1997/6/9,86,87.625,85.625,86.875,7235000,34.169263
1997/6/10,87.125,87.875,85.5,86.25,7624400,33.923441
1997/6/11,86.25,87.375,86.125,87.125,6257200,34.267592
1997/6/12,86.25,88.375,85.5,88.125,7590600,34.660907
1997/6/13,88.25,89.75,88.125,89,8521800,35.005058
1997/6/16,88.75,90,88.625,89.25,5338000,35.103387
1997/6/17,89.75,90.75,89,89.875,7949800,35.349209
1997/6/18,89.375,89.5,88.25,89,5808800,35.005058
1997/6/19,89.125,90.75,89.125,89.625,6061000,35.25088
1997/6/20,89.875,91.9375,89.75,89.875,13644200,35.349209
1997/6/23,89.875,91.375,87.625,87.75,9279000,34.513414
1997/6/24,89.75,92.25,89.5,91.8125,10665800,36.111257
1997/6/25,91.875,93.75,91.375,91.875,9595000,36.135839
1997/6/26,91.8125,92.9375,90.25,90.625,8155600,35.644195
1997/6/27,91.25,92,91.1875,91.25,4741200,35.890017
1997/6/30,92.25,92.5,90.125,90.25,6787800,35.496702
1997/7/1,90.25,92.25,90.125,91.8125,5251600,36.111257
1997/7/2,91.625,93.625,91.625,93.4375,5357800,36.750394
1997/7/3,94.875,95.125,94.3125,94.8125,6352200,37.291203
1997/7/7,95,95.5,94,94.5,6450600,37.168292
1997/7/8,94.5,95.75,94.5,95.75,5139800,37.659936
1997/7/9,96,96.6875,95.3125,96.1875,8863800,37.832011
1997/7/10,94.6875,96.1875,94.0625,95.75,6395000,37.659936
1997/7/11,95.8125,97.375,95.625,95.75,6886200,37.659936
1997/7/14,95.625,96.4375,94,95.25,6448800,37.463278
1997/7/15,94.875,96.25,93.375,96,7480600,37.758265
1997/7/16,95.75,98,95.375,97.625,10772000,38.397402
1997/7/17,97.8125,101.75,97.125,99.625,15775200,39.184032
1997/7/18,100,105.25,100,104.5,23174200,41.101444
1997/7/21,105.25,106.3125,102.1875,103.75,16409200,40.806458
1997/7/22,100.5,103.5,99.375,103,18413800,40.511471
1997/7/23,104.375,107,103.1875,105.125,10994000,41.347266
1997/7/24,105.625,108.4375,104.5,107.8125,10204400,42.404301
1997/7/25,107.9375,108.4375,105.625,107,7330000,42.084732
1997/7/28,106.5,106.875,104.8125,105,6502400,41.298102
1997/7/29,104.5,104.625,102.75,102.875,8638600,40.462307
1997/7/30,102.875,106,102.875,106,8703000,41.691417
1997/7/31,106.125,107,105,105.75,6884200,41.593088
1997/8/1,105.5,105.9375,103.3125,104.75,8003600,41.199773
1997/8/4,104.5625,106.5,104.3125,106.25,6082800,41.789746
1997/8/5,106.5,107.9375,106.5,106.5,5373000,41.888075
1997/8/6,106.4375,109.4375,105.8125,107.875,8324200,42.428883
1997/8/7,108.5,109.25,106.875,107.375,6473800,42.310668
1997/8/8,106.3125,107.125,104,105.25,7673400,41.47332
1997/8/11,104.75,105.3125,103,103,6773000,40.586717
1997/8/12,103.375,105.625,103,103.4375,7009600,40.759112
1997/8/13,105.8125,106,102.75,104.375,10260000,41.12853
1997/8/14,104.5625,105.125,102.625,103.625,6767000,40.832996
1997/8/15,103.3125,104.5,99.875,99.9375,9205200,39.379952
1997/8/18,101,104.125,99.6875,104,9949400,40.980763
1997/8/19,104.75,108,104.25,107.9375,9582800,42.532319
1997/8/20,107.625,108.4375,106.125,108,9093800,42.556946
1997/8/21,107.5,107.9375,105.25,105.75,6517600,41.670343
1997/8/22,102.5,106.625,102.4375,106.375,8856600,41.916622
1997/8/25,106.375,107,104.5,105,4979600,41.374809
1997/8/26,103.375,104.375,103.0625,103.3125,5977000,40.709857
1997/8/27,103.1875,104.8125,102.5,103.875,5547000,40.931507
1997/8/28,102.75,103.875,101,101.125,5700000,39.847882
1997/8/29,100.5625,102.875,100.468758,101.375,7512000,39.946393
1997/9/2,101.375,104.3125,101.25,104.0625,9086600,41.005391
1997/9/3,103.8125,105.125,103.5,103.5625,7020600,40.808368
1997/9/4,103.5625,104.5625,103,103.75,5027400,40.882252
1997/9/5,104.9375,105.25,103.5625,103.625,5366400,40.832996
1997/9/8,103.9375,104.3125,102.625,102.875,5166400,40.537462
1997/9/9,103,104,100,100,11532200,39.40458
1997/9/10,100,100.0625,96.125,97,17162800,38.222443
1997/9/11,97,98.375,96.5,98,11754600,38.616488
1997/9/12,97.9375,98,96.9375,97.75,6588400,38.517977
1997/9/15,98.125,99.1875,96.125,96.25,5345600,37.926908
1997/9/16,97.25,100.5,96.375,99.625,9599000,39.256813
1997/9/17,100.25,101.25,99,99.625,6978800,39.256813
1997/9/18,100.125,100.25,98.75,98.75,7457000,38.912023
1997/9/19,98.9375,99.625,98.3125,99.25,6892400,39.109046
1997/9/22,102,105.125,102,103.875,13878400,40.931507
1997/9/23,104.0625,105,102.75,103.25,8288400,40.685229
1997/9/24,103.875,104.4375,101.4375,101.5625,6121400,40.020277
1997/9/25,101.6875,103,101.1875,101.625,4924000,40.044904
1997/9/26,102.8125,103.1875,101.9375,102.625,4256800,40.43895
1997/9/29,102.375,105.125,102,105,5949200,41.374809
1997/9/30,104.75,107.4375,103.625,106,12472400,41.768855
1997/10/1,106.125,106.4375,103.1875,103.5,7569200,40.78374
1997/10/2,103.8125,104.5625,103,104.5625,4485400,41.202414
1997/10/3,106.875,107.25,103.5,104.3125,8193600,41.103903
1997/10/6,105.0625,105.25,104.375,104.8125,4900800,41.300925
1997/10/7,106.5,107.125,105.9375,106.8125,8043000,42.089017
1997/10/8,106.8125,106.875,104.5,105.25,8195000,41.47332
1997/10/9,104.3125,105.8125,104.1875,104.625,4524000,41.227042
1997/10/10,104.375,105.375,104.125,104.9375,3287000,41.350181
1997/10/13,105.5,105.5,104.0625,104.5,1944200,41.177786
1997/10/14,104.0625,104.125,102.0625,103.3125,5266600,40.709857
1997/10/15,102.125,102.875,101.375,101.6875,5498400,40.069532
1997/10/16,102.375,102.6875,99.125,99.875,6745200,39.355324
1997/10/17,98.125,98.875,95.25,95.4375,14452400,37.606746
1997/10/20,95.8125,97.75,94.5,97.5,11458600,38.419465
1997/10/21,101.625,105.375,101,105.1875,17485200,41.448693
1997/10/22,105.25,105.9375,104.25,105.125,8678200,41.424065
1997/10/23,102,103.875,100.0625,100.375,13857800,39.552347
1997/10/24,102.25,102.8125,96.875,98,18452200,38.616488
1997/10/27,97.25,98.625,89.875,90,14280400,35.464122
1997/10/28,89,99.9375,88.625,99.375,25117200,39.158301
1997/10/29,100,102.25,97.875,98.25,17167600,38.715
1997/10/30,96.5,99.375,95.5625,95.8125,12780800,37.754513
1997/10/31,98.375,99.1875,96.5625,98.5,7909200,38.813511
1997/11/3,99.125,102.1875,99.125,101.625,8669200,40.044904
1997/11/4,101.125,102.75,100.9375,101.9375,6986400,40.168044
1997/11/5,102.5,103.9375,101.5625,102.75,6508000,40.488206
1997/11/6,102.625,103.1875,101.0625,101.0625,6152200,39.900921
1997/11/7,99,100.4375,98.25,99.5,9054200,39.284024
1997/11/10,100.75,100.8125,97.625,97.6875,7520200,38.568423
1997/11/11,98.125,100,97.9375,99,5628000,39.086617
1997/11/12,98.375,99.5,96.5,96.625,8222200,38.148933
1997/11/13,97.5,99.375,95.25,99.125,10340200,39.135969
1997/11/14,99.9375,102.0625,99.125,101.5,9638800,40.073653
1997/11/17,103,104.875,102.875,103.5,8990000,40.863281
1997/11/18,103.6875,104.375,102,102.125,6368800,40.320412
1997/11/19,102,103.9375,101.75,103.0625,7349000,40.69055
1997/11/20,104.0625,105,103.25,104.75,6708200,41.356799
1997/11/21,105.25,106.375,105,105.5625,9496400,41.677586
1997/11/24,104.9375,105.75,103,103.125,6802400,40.715226
1997/11/25,104.125,107.5,103.875,107.375,10226600,42.393187
1997/11/26,107.5,109.875,107.375,109.75,9843800,43.330871
1997/11/28,109.125,109.9375,109.125,109.5,2965400,43.232167
1997/12/1,110,113.3125,109.875,112.5625,11629400,44.441286
1997/12/2,112.125,112.1875,110.5625,110.75,7056000,43.725685
1997/12/3,110.5,111.625,109,110.375,9819600,43.57763
1997/12/4,110.625,111.3125,108.875,109.25,7182200,43.133464
1997/12/5,109.5,112.875,109,112.25,6931000,44.317907
1997/12/8,112.875,113.5,111.75,112.875,6174400,44.564666
1997/12/9,111.5,112.25,110,110.375,7252000,43.57763
1997/12/10,109.4375,109.625,105.4375,106.5,11480400,42.047724
1997/12/11,103,103.9375,101.375,101.625,14799600,40.123005
1997/12/12,103,103.4375,96.375,100.375,16173400,39.629487
1997/12/15,101.5,101.9375,97,100.875,11693800,39.826894
1997/12/16,101.125,105.25,101.125,103.75,9175600,40.961985
1997/12/17,105,105.5,101.875,102,8819600,40.27106
1997/12/18,102.1875,102.9375,99,100,10335600,39.481431
1997/12/19,99.25,102.9375,97,102.125,13633400,40.320412
1997/12/22,104.75,104.75,100.875,102.5625,7745800,40.493143
1997/12/23,102.4375,104.125,98.625,98.625,5899200,38.938562
1997/12/24,100.125,100.8125,99,99.125,4120000,39.135969
1997/12/26,99.375,101.75,99.25,101.6875,2138200,40.14768
1997/12/29,102.875,103.6875,102.75,102.75,4614600,40.567171
1997/12/30,103.6875,105.5,102.9375,103.125,7116000,40.715226
1997/12/31,104,105.1875,103.1875,104.625,5473000,41.307447
1998/1/2,104.5,105.75,104.0625,105.625,5270000,41.702262
1998/1/5,105.5625,106.8125,105,106.4375,10034000,42.023048
1998/1/6,105.375,107.1875,105.0625,105.25,7111200,41.554206
1998/1/7,105,105,102.625,104.25,8616400,41.159392
1998/1/8,103.5,105.5,102.9375,104.1875,8118800,41.134716
1998/1/9,104.3125,104.875,99.375,100.0625,14365600,39.506107
1998/1/12,98.25,101.125,97.5,100.125,12821400,39.530783
1998/1/13,100.5625,102.4375,100.3125,102.125,6829000,40.320412
1998/1/14,103.5,104,101.25,102.625,8550800,40.517819
1998/1/15,103.1875,104.9375,102.375,103.4375,12643400,40.838605
1998/1/16,104.875,105.1875,104.5,105,8378200,41.455503
1998/1/20,105.1875,108.375,104.6875,108.375,9941200,42.788001
1998/1/21,100.25,102,99.625,100.125,27815600,39.530783
1998/1/22,99.8125,100.625,98.5,99.375,13167000,39.234672
1998/1/23,99.8125,100,98.9375,99.1875,7823000,39.160645
1998/1/26,99.25,99.9375,98,98.125,5615800,38.741154
1998/1/27,96.75,97.875,95.625,96.5,14039400,38.099581
1998/1/28,97.125,98,96.5,97,10384800,38.296988
1998/1/29,97,99.3125,97,98.1875,8827200,38.76583
1998/1/30,98.3125,99.5625,98,98.75,5800200,38.987913
1998/2/2,100,101.25,100,100.5625,6875400,39.703514
1998/2/3,100.125,100.25,98.6875,99.375,7171200,39.234672
1998/2/4,99.125,99.8125,98.0625,98.3125,8568600,38.815182
1998/2/5,99.125,99.5625,98.375,99.5625,7553400,39.3087
1998/2/6,99.125,99.625,97.75,98,8165000,38.769681
1998/2/9,98.125,99.625,98,98,6896800,38.769681
1998/2/10,98.0625,102.4375,97.5,100.875,16328600,39.907057
1998/2/11,101.625,103.25,101.5,102.6875,8415000,40.624098
1998/2/12,101.875,103.25,101.5625,102.875,7253600,40.698275
1998/2/13,102.6875,103.625,102.375,102.375,4488200,40.50047
1998/2/17,103.0625,103.6875,101.5,102,7663600,40.352117
1998/2/18,102,103.625,101.3125,102.75,6504600,40.648824
1998/2/19,103,104.625,102.75,102.75,8553400,40.648824
1998/2/20,103,103.4375,101.5625,102.625,7501600,40.599373
1998/2/23,103.4375,103.9375,102.8125,102.875,5252000,40.698275
1998/2/24,102.625,102.875,101.75,102.5,5144800,40.549922
1998/2/25,102.5625,105.25,102.5,105.25,7696200,41.637846
1998/2/26,104.75,105.875,104.3125,105.5,6429600,41.736749
1998/2/27,104.8125,105.625,103.875,104.4375,5890400,41.316414
1998/3/2,104.1875,104.5625,100,101.9375,6980400,40.327392
1998/3/3,100,102.5,99.8125,102.125,7940400,40.401568
1998/3/4,102,103.3125,99,99,6014000,39.16529
1998/3/5,100.1875,100.375,98.3125,98.9375,10724000,39.140565
1998/3/6,99.125,99.8125,98.125,98.125,10410200,38.819132
1998/3/9,97.125,98.25,95.875,96.125,12928400,38.027914
1998/3/10,97.375,98.1875,96.6875,97.5,8334200,38.571877
1998/3/11,97.875,99.875,97.4375,99.125,6806800,39.214741
1998/3/12,99.1875,100.625,98.1875,100.25,5903400,39.659801
1998/3/13,100.875,101.125,99,99.625,5850600,39.412546
1998/3/16,99.6875,101.375,99.25,101.25,6842400,40.05541
1998/3/17,101.3125,101.8125,99.5625,100.875,7170200,39.907057
1998/3/18,100.625,102.3125,100.5625,101.5625,7189400,40.179038
1998/3/19,101.6875,103,101.4375,102.875,5170000,40.698275
1998/3/20,103,103.25,101.4375,102.0625,8215600,40.376843
1998/3/23,101.5625,103.375,101.375,101.375,6193600,40.104862
1998/3/24,102.25,103.6875,102.125,103.5,4807400,40.945531
1998/3/25,105,106.6875,104.875,106,13490400,41.934553
1998/3/26,105.875,106.625,105,105.0625,5713400,41.56367
1998/3/27,105.25,105.5,103.875,104.375,5661400,41.291688
1998/3/30,104.125,104.875,102.5,103.25,3827400,40.846628
1998/3/31,104,104.9375,103.375,103.875,5077000,41.093884
1998/4/1,103.875,104.875,103.3125,104.4375,5279600,41.316414
1998/4/2,104.3125,106.6875,104,105.8125,7202600,41.860376
1998/4/3,105.625,106.375,103.9375,104.6875,6212400,41.415316
1998/4/6,106.25,106.5,105,106,7358600,41.934553
1998/4/7,105.75,105.8125,103.5625,104.6875,5446400,41.415316
1998/4/8,104.75,105.625,103.75,104.5,5387200,41.34114
1998/4/9,105.625,106.5,105.3125,106.375,6060000,42.082906
1998/4/13,106.5625,107.8125,104.1875,104.1875,8170000,41.217512
1998/4/14,105,106.25,104.625,106.25,4771000,42.033455
1998/4/15,107,109.8125,106.5,109.75,9104200,43.418087
1998/4/16,109.375,110,107.625,107.8125,6761200,42.651594
1998/4/17,107.4375,107.9375,106.5,107.75,6308000,42.626869
1998/4/20,107.9375,111.25,107.1875,111.1875,9848600,43.986775
1998/4/21,114,118.5,113.625,118,24603200,46.681861
1998/4/22,118,120,114.625,114.75,13093600,45.396132
1998/4/23,114.5,117.625,114.125,117.5,9557600,46.484056
1998/4/24,116.75,117.9375,116.25,117.375,7912400,46.434605
1998/4/27,116.25,116.625,114.375,115.3125,8595000,45.618662
1998/4/28,116.125,118.5,115.3125,115.6875,10374200,45.767015
1998/4/29,115.6875,116.875,114.625,115.5625,6807800,45.717564
1998/4/30,116.0625,117.4375,115.5,115.875,7115000,45.841192
1998/5/1,115.9375,117.375,115.5,116.875,4953000,46.236801
1998/5/4,117.125,118.875,116.625,116.625,5313000,46.137899
1998/5/5,116.6875,118.25,116.6875,117.8125,5393200,46.607684
1998/5/6,118,118.9375,117.25,117.25,6365000,46.471936
1998/5/7,117.5,117.75,116.125,117.125,5308800,46.422392
1998/5/8,116.9375,120,116.875,120,7766800,47.561896
1998/5/11,120.1875,122.75,118.3125,119.3125,9542800,47.289406
1998/5/12,118.25,120,117.3125,119.625,7547600,47.413265
1998/5/13,120.25,122.25,120.125,121.875,7926600,48.30505
1998/5/14,123.375,129.3125,122.875,125.8125,21057200,49.865675
1998/5/15,125.625,127.75,124.125,124.9375,11197800,49.51887
1998/5/18,124.75,125.75,123.4375,124.625,7051000,49.395011
1998/5/19,125.625,127,124.75,125,7796000,49.543642
1998/5/20,125.25,125.8125,122.5625,123.5,6028200,48.949118
1998/5/21,123.5,124.1875,121.9375,123.625,5835400,48.998661
1998/5/22,123.625,123.625,121.125,121.9375,3997000,48.329822
1998/5/26,122.375,123,120.8125,121,6951400,47.958245
1998/5/27,119.3125,121.5,118.5625,120.25,10038400,47.660983
1998/5/28,120.25,121.625,119.8125,120.0625,5944400,47.586668
1998/5/29,120.5625,120.9375,117.375,117.5,5710800,46.571023
1998/6/1,117.375,118.3125,114.625,117.1875,7307400,46.447164
1998/6/2,117.1875,117.6875,114.8125,115.5625,7782600,45.803097
1998/6/3,116,116.625,113.875,113.875,5881800,45.134257
1998/6/4,114.25,116.1875,114.25,116.0625,6066600,46.001271
1998/6/5,116.75,119,116.5625,118.875,8245400,47.116003
1998/6/8,118.75,120,118.375,118.8125,3750000,47.091231
1998/6/9,119,119.5625,117.8125,119.25,3742200,47.264634
1998/6/10,118.75,119.625,116.875,117.25,6562200,46.471936
1998/6/11,117.5,118.0625,115.75,116,5357200,45.976499
1998/6/12,115.875,116.8125,114,116.25,8041400,46.075587
1998/6/15,114.625,115.4375,112.125,112.25,8407400,44.49019
1998/6/16,111.875,111.875,107.125,110,17628200,43.598405
1998/6/17,111,112.1875,110.0625,111,11245200,43.994754
1998/6/18,109,109.125,107.625,108.8125,8481400,43.12774
1998/6/19,108.75,109.25,106,106.125,9768000,42.062552
1998/6/22,106.25,109.5,106.1875,108.125,8553800,42.85525
1998/6/23,110,112.3125,109.9375,111.75,8078400,44.292016
1998/6/24,111.875,112.125,110.0625,112,6060000,44.391103
1998/6/25,112.5,114.6875,112,112.4375,6375600,44.564506
1998/6/26,112.375,113.4375,112.3125,113,3272800,44.787452
1998/6/29,114.125,114.8125,113.5625,114.125,4369200,45.233345
1998/6/30,114.125,116.3125,113.5,114.8125,8712000,45.505835
1998/7/1,116,116.9375,115.5,116.75,6332800,46.273761
1998/7/2,116.5625,116.625,114.5,115.1875,6439600,45.654466
1998/7/6,115,115.0625,113.3125,113.6875,6398400,45.059942
1998/7/7,113.625,114.5,112.75,113.875,4549800,45.134257
1998/7/8,113.75,115.5625,113.625,115,4516400,45.58015
1998/7/9,114.75,118.5,114.625,117.0625,6379000,46.39762
1998/7/10,118.25,119.25,117.375,118.5,6140200,46.967372
1998/7/13,118.5,120,118.25,119.375,4679600,47.314178
1998/7/14,119.75,120.625,119,119.625,4537200,47.413265
1998/7/15,119.25,120,117,117,5115600,46.372848
1998/7/16,117.125,118.9375,116,118.375,4360200,46.917829
1998/7/17,118.5625,120.375,118.5,120.1875,6336800,47.636211
1998/7/20,121,123,120.3125,122,8978400,48.354594
1998/7/21,128.25,131,127.75,128.125,24617200,50.782233
1998/7/22,126,128.4375,124.5,127.4375,12101800,50.509743
1998/7/23,127.1875,129,123.6875,123.875,8306200,49.097749
1998/7/24,125.875,125.9375,122.5,124.25,5749200,49.24638
1998/7/27,123.75,125.75,122.25,125.5,7345400,49.741816
1998/7/28,126.25,126.9375,124.1875,125.4375,8490600,49.717044
1998/7/29,127.9375,128.4375,127.0625,127.875,8039600,50.683145
1998/7/30,128.625,133.75,128.4375,133.375,10953400,52.863065
1998/7/31,133.25,138.125,132.25,132.5,13188000,52.51626
1998/8/3,134,134.875,132.3125,132.75,8355800,52.615347
1998/8/4,134,134.25,126.8125,126.8125,13377800,50.262024
1998/8/5,127,129.25,124,128.75,13107200,51.029951
1998/8/6,127.8125,130.9375,127.375,129.75,8202600,51.514325
1998/8/7,131.75,134.25,129.125,129.125,11530600,51.266183
1998/8/10,128.875,130.125,128.75,129.875,6055400,51.563953
1998/8/11,126.125,128.5,125.3125,128.5,10229400,51.01804
1998/8/12,128.75,129.5625,127.5625,128,7364600,50.819527
1998/8/13,127.5625,128.375,126,126.1875,6053600,50.099914
1998/8/14,126.625,127.375,124,125.375,6295800,49.777329
1998/8/17,125.125,126,124.25,125.125,6355000,49.678072
1998/8/18,127,129.5,127,128.875,7583800,51.166926
1998/8/19,129.5,131,129.0625,129.9375,7142200,51.588768
1998/8/20,129.5,130.0625,127.5,128.0625,6080600,50.844341
1998/8/21,127.5,128,124.5,127.875,8440800,50.769898
1998/8/24,128,128.6875,127.3125,128.5625,5770800,51.042855
1998/8/25,129.125,130.875,127.625,128.4375,5264400,50.993226
1998/8/26,127.25,131.75,127,130.875,8823400,51.960981
1998/8/27,128.75,128.75,124.8125,125.25,14693800,49.727701
1998/8/28,125.25,125.8125,120.8125,122.5625,11605200,48.660689
1998/8/31,123,123.375,112.625,112.625,14972600,44.715228
